  0.159,   0.159,   0.987,   0.983
  0.318,   0.313,   0.950,   0.934
  0.478,   0.460,   0.888,   0.855
  0.637,   0.595,   0.804,   0.751
  0.796,   0.715,   0.699,   0.628
  0.955,   0.817,   0.577,   0.493
  1.115,   0.898,   0.440,   0.355
  1.274,   0.956,   0.293,   0.220
  1.433,   0.991,   0.137,   0.095
  1.592,   1.000,  -0.022,  -0.014
  1.752,   0.984,  -0.180,  -0.101
  1.911,   0.943,  -0.334,  -0.165
  2.070,   0.878,  -0.479,  -0.203
  2.229,   0.791,  -0.612,  -0.217
  2.389,   0.684,  -0.730,  -0.209
  2.548,   0.560,  -0.829,  -0.182
  2.707,   0.421,  -0.907,  -0.141
  2.866,   0.272,  -0.962,  -0.091
  3.025,   0.116,  -0.993,  -0.038
  3.185,  -0.043,  -0.999,   0.014
  3.344,  -0.201,  -0.980,   0.059
  3.503,  -0.354,  -0.935,   0.094
  3.662,  -0.498,  -0.867,   0.118
  3.822,  -0.629,  -0.778,   0.128
  3.981,  -0.744,  -0.668,   0.125
  4.140,  -0.841,  -0.542,   0.110
  4.299,  -0.916,  -0.401,   0.086
  4.459,  -0.968,  -0.251,   0.055
  4.618,  -0.996,  -0.094,   0.020
  4.777,  -0.998,   0.065,  -0.014
  4.936,  -0.975,   0.222,  -0.044
  5.096,  -0.927,   0.374,  -0.068
  5.255,  -0.856,   0.516,  -0.084
  5.414,  -0.764,   0.645,  -0.091
  5.573,  -0.652,   0.758,  -0.089
  5.732,  -0.523,   0.852,  -0.078
  5.892,  -0.382,   0.924,  -0.060
  6.051,  -0.230,   0.973,  -0.037
  6.210,  -0.073,   0.997,  -0.012
  6.369,   0.086,   0.996,   0.013
  6.529,   0.243,   0.970,   0.036
  6.688,   0.394,   0.919,   0.054
  6.847,   0.535,   0.845,   0.066
  7.006,   0.662,   0.750,   0.071
  7.166,   0.772,   0.635,   0.068
  7.325,   0.863,   0.505,   0.059
  7.484,   0.932,   0.362,   0.045
  7.643,   0.978,   0.209,   0.027
  7.803,   0.999,   0.051,   0.007
  7.962,   0.994,  -0.108,  -0.013
  8.121,   0.965,  -0.264,  -0.031
  8.280,   0.911,  -0.413,  -0.045
  8.439,   0.833,  -0.553,  -0.055
  8.599,   0.735,  -0.678,  -0.058
  8.758,   0.618,  -0.786,  -0.055
  8.917,   0.486,  -0.874,  -0.048
  9.076,   0.341,  -0.940,  -0.035
  9.236,   0.188,  -0.982,  -0.020
  9.395,   0.030,  -1.000,  -0.003
  9.554,  -0.129,  -0.992,   0.013
  9.713,  -0.285,  -0.959,   0.028
  9.873,  -0.433,  -0.901,   0.040
 10.032,  -0.570,  -0.821,   0.047
 10.191,  -0.693,  -0.720,   0.049
 10.350,  -0.799,  -0.601,   0.046
 10.510,  -0.884,  -0.467,   0.039
 10.669,  -0.947,  -0.321,   0.028
 10.828,  -0.986,  -0.167,   0.015
 10.987,  -1.000,  -0.008,   0.001
 11.146,  -0.989,   0.150,  -0.013
 11.306,  -0.952,   0.305,  -0.026
 11.465,  -0.892,   0.452,  -0.035
 11.624,  -0.809,   0.588,  -0.041
 11.783,  -0.705,   0.709,  -0.042
 11.943,  -0.584,   0.812,  -0.040
 12.102,  -0.448,   0.894,  -0.033
 12.261,  -0.301,   0.954,  -0.023
 12.420,  -0.145,   0.989,  -0.012
 12.580,   0.013,   1.000,   0.001
 12.739,   0.172,   0.985,   0.013
 12.898,   0.326,   0.945,   0.024
 13.057,   0.471,   0.882,   0.032
 13.217,   0.605,   0.796,   0.036
 13.376,   0.724,   0.690,   0.037
 13.535,   0.824,   0.566,   0.034
 13.694,   0.904,   0.429,   0.028
 13.854,   0.960,   0.280,   0.019
 14.013,   0.992,   0.124,   0.009
 14.172,   0.999,  -0.035,  -0.002
 14.331,   0.981,  -0.193,  -0.013
 14.490,   0.938,  -0.346,  -0.022
 14.650,   0.872,  -0.490,  -0.029
 14.809,   0.783,  -0.622,  -0.033
 14.968,   0.674,  -0.739,  -0.033
 15.127,   0.549,  -0.836,  -0.030
 15.287,   0.409,  -0.913,  -0.024
 15.446,   0.259,  -0.966,  -0.016
 15.605,   0.103,  -0.995,  -0.007
 15.764,  -0.056,  -0.998,   0.004
 15.924,  -0.214,  -0.977,   0.013
 16.083,  -0.366,  -0.931,   0.021
 16.242,  -0.509,  -0.861,   0.027
 16.401,  -0.639,  -0.769,   0.030
 16.561,  -0.753,  -0.658,   0.030
 16.720,  -0.848,  -0.530,   0.027
 16.879,  -0.921,  -0.389,   0.021
 17.038,  -0.971,  -0.238,   0.014
 17.197,  -0.997,  -0.081,   0.005
 17.357,  -0.997,   0.078,  -0.004
 17.516,  -0.972,   0.235,  -0.013
 17.675,  -0.922,   0.386,  -0.020
 17.834,  -0.850,   0.527,  -0.025
 17.994,  -0.755,   0.656,  -0.028
 18.153,  -0.642,   0.767,  -0.027
 18.312,  -0.512,   0.859,  -0.024
 18.471,  -0.369,   0.929,  -0.019
 18.631,  -0.217,   0.976,  -0.011
 18.790,  -0.060,   0.998,  -0.003
 18.949,   0.099,   0.995,   0.005
 19.108,   0.256,   0.967,   0.013
 19.268,   0.406,   0.914,   0.019
 19.427,   0.546,   0.838,   0.024
 19.586,   0.672,   0.741,   0.025
 19.745,   0.781,   0.625,   0.025
 19.904,   0.870,   0.493,   0.022
 20.064,   0.937,   0.349,   0.016
 20.223,   0.981,   0.196,   0.010
 20.382,   0.999,   0.038,   0.002
 20.541,   0.993,  -0.121,  -0.006
 20.701,   0.961,  -0.277,  -0.013
 20.860,   0.905,  -0.426,  -0.018
 21.019,   0.826,  -0.564,  -0.022
 21.178,   0.726,  -0.687,  -0.024
 21.338,   0.608,  -0.794,  -0.023
 21.497,   0.474,  -0.880,  -0.019
 21.656,   0.329,  -0.944,  -0.014
 21.815,   0.175,  -0.985,  -0.008
 21.975,   0.017,  -1.000,  -0.001
 22.134,  -0.142,  -0.990,   0.006
 22.293,  -0.297,  -0.955,   0.013
 22.452,  -0.445,  -0.896,   0.018
 22.611,  -0.581,  -0.814,   0.021
 22.771,  -0.703,  -0.711,   0.022
 22.930,  -0.807,  -0.591,   0.021
 23.089,  -0.890,  -0.455,   0.018
 23.248,  -0.951,  -0.308,   0.013
 23.408,  -0.988,  -0.154,   0.006
 23.567,  -1.000,   0.005,  -0.000
 23.726,  -0.987,   0.163,  -0.007
 23.885,  -0.948,   0.318,  -0.013
 24.045,  -0.886,   0.464,  -0.017
 24.204,  -0.801,   0.599,  -0.020
 24.363,  -0.696,   0.718,  -0.021
 24.522,  -0.573,   0.819,  -0.019
 24.682,  -0.436,   0.900,  -0.016
 24.841,  -0.288,   0.958,  -0.011
 25.000,  -0.132,   0.991,  -0.005
 25.159,   0.026,   1.000,   0.001
 25.318,   0.185,   0.983,   0.007
 25.478,   0.338,   0.941,   0.012
 25.637,   0.483,   0.876,   0.016
 25.796,   0.616,   0.788,   0.019
 25.955,   0.733,   0.680,   0.019
 26.115,   0.832,   0.555,   0.018
 26.274,   0.909,   0.417,   0.014
 26.433,   0.964,   0.267,   0.010
 26.592,   0.994,   0.111,   0.004
 26.752,   0.999,  -0.048,  -0.002
 26.911,   0.979,  -0.206,  -0.007
 27.070,   0.934,  -0.358,  -0.012
 27.229,   0.865,  -0.502,  -0.016
 27.389,   0.774,  -0.633,  -0.018
 27.548,   0.664,  -0.747,  -0.018
 27.707,   0.537,  -0.843,  -0.016
 27.866,   0.397,  -0.918,  -0.013
 28.025,   0.246,  -0.969,  -0.009
 28.185,   0.090,  -0.996,  -0.003
 28.344,  -0.070,  -0.998,   0.002
 28.503,  -0.227,  -0.974,   0.008
 28.662,  -0.378,  -0.926,   0.012
 28.822,  -0.520,  -0.854,   0.015
 28.981,  -0.649,  -0.761,   0.017
 29.140,  -0.762,  -0.648,   0.017
 29.299,  -0.855,  -0.519,   0.015
 29.459,  -0.926,  -0.377,   0.012
 29.618,  -0.974,  -0.225,   0.007
 29.777,  -0.998,  -0.068,   0.002
 29.936,  -0.996,   0.091,  -0.003
 30.096,  -0.969,   0.248,  -0.008
 30.255,  -0.917,   0.398,  -0.012
 30.414,  -0.843,   0.539,  -0.015
 30.573,  -0.746,   0.665,  -0.016
 30.732,  -0.631,   0.775,  -0.016
 30.892,  -0.501,   0.866,  -0.014
 31.051,  -0.357,   0.934,  -0.011
 31.210,  -0.204,   0.979,  -0.006
 31.369,  -0.046,   0.999,  -0.001
 31.529,   0.112,   0.994,   0.004
 31.688,   0.269,   0.963,   0.008
 31.847,   0.418,   0.908,   0.012
 32.006,   0.557,   0.831,   0.014
 32.166,   0.681,   0.732,   0.016
 32.325,   0.789,   0.615,   0.015
 32.484,   0.876,   0.482,   0.013
 32.643,   0.942,   0.337,   0.010
 32.803,   0.983,   0.183,   0.005
 32.962,   1.000,   0.025,   0.001
 33.121,   0.991,  -0.134,  -0.004
 33.280,   0.957,  -0.289,  -0.008
 33.439,   0.899,  -0.437,  -0.012
 33.599,   0.818,  -0.575,  -0.014
 33.758,   0.717,  -0.697,  -0.015
 33.917,   0.597,  -0.802,  -0.014
 34.076,   0.463,  -0.886,  -0.012
 34.236,   0.316,  -0.949,  -0.009
 34.395,   0.162,  -0.987,  -0.005
 34.554,   0.003,  -1.000,  -0.000
 34.713,  -0.155,  -0.988,   0.004
 34.873,  -0.310,  -0.951,   0.008
 35.032,  -0.457,  -0.890,   0.012
 35.191,  -0.592,  -0.806,   0.014
 35.350,  -0.712,  -0.702,   0.014
 35.510,  -0.815,  -0.580,   0.013
 35.669,  -0.896,  -0.444,   0.011
 35.828,  -0.955,  -0.296,   0.008
 35.987,  -0.990,  -0.141,   0.004
 36.146,  -1.000,   0.018,  -0.001
 36.306,  -0.984,   0.176,  -0.005
 36.465,  -0.944,   0.330,  -0.009
 36.624,  -0.880,   0.476,  -0.011
 36.783,  -0.793,   0.609,  -0.013
 36.943,  -0.686,   0.727,  -0.014
 37.102,  -0.562,   0.827,  -0.013
 37.261,  -0.424,   0.906,  -0.010
 37.420,  -0.275,   0.961,  -0.007
 37.580,  -0.119,   0.993,  -0.003
 37.739,   0.040,   0.999,   0.001
 37.898,   0.198,   0.980,   0.005
 38.057,   0.351,   0.937,   0.009
 38.217,   0.495,   0.869,   0.011
 38.376,   0.626,   0.780,   0.013
 38.535,   0.742,   0.670,   0.013
 38.694,   0.839,   0.544,   0.012
 38.854,   0.915,   0.404,   0.010
 39.013,   0.967,   0.254,   0.006
 39.172,   0.995,   0.098,   0.002
 39.331,   0.998,  -0.061,  -0.002
 39.490,   0.976,  -0.219,  -0.005
 39.650,   0.929,  -0.371,  -0.009
 39.809,   0.858,  -0.513,  -0.011
 39.968,   0.766,  -0.643,  -0.012
 40.127,   0.654,  -0.756,  -0.012
 40.287,   0.526,  -0.850,  -0.011
 40.446,   0.385,  -0.923,  -0.009
 40.605,   0.233,  -0.972,  -0.006
 40.764,   0.076,  -0.997,  -0.002
 40.924,  -0.083,  -0.997,   0.002
 41.083,  -0.240,  -0.971,   0.006
 41.242,  -0.391,  -0.921,   0.009
 41.401,  -0.532,  -0.847,   0.011
 41.561,  -0.659,  -0.752,   0.012
 41.720,  -0.770,  -0.638,   0.012
 41.879,  -0.862,  -0.508,   0.010
 42.038,  -0.931,  -0.365,   0.008
 42.197,  -0.977,  -0.212,   0.005
 42.357,  -0.998,  -0.055,   0.001
 42.516,  -0.995,   0.104,  -0.002
 42.675,  -0.965,   0.261,  -0.006
 42.834,  -0.912,   0.410,  -0.009
 42.994,  -0.835,   0.550,  -0.011
 43.153,  -0.738,   0.675,  -0.012
 43.312,  -0.621,   0.784,  -0.011
 43.471,  -0.489,   0.872,  -0.010
 43.631,  -0.345,   0.939,  -0.007
 43.790,  -0.191,   0.982,  -0.004
 43.949,  -0.033,   0.999,  -0.001
 44.108,   0.126,   0.992,   0.003
 44.268,   0.281,   0.960,   0.006
 44.427,   0.430,   0.903,   0.009
 44.586,   0.568,   0.823,   0.010
 44.745,   0.691,   0.723,   0.011
 44.904,   0.797,   0.604,   0.011
 45.064,   0.883,   0.470,   0.009
 45.223,   0.946,   0.324,   0.007
 45.382,   0.985,   0.170,   0.004
 45.541,   1.000,   0.012,   0.000
 45.701,   0.989,  -0.147,  -0.003
 45.860,   0.953,  -0.302,  -0.006
 46.019,   0.893,  -0.449,  -0.009
 46.178,   0.811,  -0.585,  -0.010
 46.338,   0.708,  -0.706,  -0.011
 46.497,   0.587,  -0.810,  -0.010
 46.656,   0.451,  -0.893,  -0.009
 46.815,   0.304,  -0.953,  -0.006
 46.975,   0.149,  -0.989,  -0.003
 47.134,  -0.010,  -1.000,   0.000
 47.293,  -0.168,  -0.986,   0.004
 47.452,  -0.322,  -0.947,   0.006
 47.611,  -0.468,  -0.883,   0.009
 47.771,  -0.603,  -0.798,   0.010
 47.930,  -0.722,  -0.692,   0.010
 48.089,  -0.822,  -0.569,   0.010
 48.248,  -0.902,  -0.432,   0.008
 48.408,  -0.959,  -0.283,   0.006
 48.567,  -0.992,  -0.127,   0.003
 48.726,  -1.000,   0.031,  -0.001
 48.885,  -0.982,   0.190,  -0.004
 49.045,  -0.939,   0.343,  -0.007
 49.204,  -0.873,   0.487,  -0.009
 49.363,  -0.785,   0.620,  -0.010
 49.522,  -0.677,   0.736,  -0.010
 49.682,  -0.551,   0.834,  -0.009
 49.841,  -0.412,   0.911,  -0.008
 50.000,  -0.262,   0.965,  -0.005
 50.159,  -0.106,   0.994,  -0.002
 50.318,   0.053,   0.999,   0.001
 50.478,   0.211,   0.978,   0.004
 50.637,   0.363,   0.932,   0.007
 50.796,   0.506,   0.862,   0.009
 50.955,   0.636,   0.771,   0.010
 51.115,   0.751,   0.661,   0.010
 51.274,   0.846,   0.533,   0.009
 51.433,   0.920,   0.392,   0.007
 51.592,   0.970,   0.242,   0.005
 51.752,   0.996,   0.085,   0.002
 51.911,   0.997,  -0.074,  -0.001
 52.070,   0.973,  -0.232,  -0.004
 52.229,   0.924,  -0.383,  -0.007
 52.389,   0.851,  -0.525,  -0.009
 52.548,   0.757,  -0.653,  -0.009
 52.707,   0.644,  -0.765,  -0.009
 52.866,   0.515,  -0.857,  -0.008
 53.025,   0.372,  -0.928,  -0.007
 53.185,   0.221,  -0.975,  -0.004
 53.344,   0.063,  -0.998,  -0.001
 53.503,  -0.096,  -0.995,   0.002
 53.662,  -0.253,  -0.968,   0.005
 53.822,  -0.403,  -0.915,   0.007
 53.981,  -0.543,  -0.840,   0.008
 54.140,  -0.669,  -0.743,   0.009
 54.299,  -0.779,  -0.628,   0.009
 54.459,  -0.868,  -0.496,   0.008
 54.618,  -0.936,  -0.352,   0.006
 54.777,  -0.980,  -0.199,   0.004
 54.936,  -0.999,  -0.042,   0.001
 55.096,  -0.993,   0.117,  -0.002
 55.255,  -0.962,   0.273,  -0.005
 55.414,  -0.906,   0.422,  -0.007
 55.573,  -0.828,   0.561,  -0.008
 55.732,  -0.729,   0.685,  -0.009
 55.892,  -0.611,   0.792,  -0.009
 56.051,  -0.477,   0.879,  -0.007
 56.210,  -0.332,   0.943,  -0.006
 56.369,  -0.178,   0.984,  -0.003
 56.529,  -0.020,   1.000,  -0.000
 56.688,   0.139,   0.990,   0.002
 56.847,   0.294,   0.956,   0.005
 57.006,   0.442,   0.897,   0.007
 57.166,   0.579,   0.816,   0.008
