  0.159,  -0.733,  -1.837,   0.399
  0.318,  -0.646,  -1.144,   0.564
  0.478,  -0.511,  -0.739,   0.691
  0.637,  -0.360,  -0.451,   0.798
  0.796,  -0.203,  -0.228,   0.892
  0.955,  -0.045,  -0.046,   0.977
  1.115,   0.115,   0.109,   1.056
  1.274,   0.273,   0.242,   1.129
  1.433,   0.431,   0.360,   1.197
  1.592,   0.587,   0.465,   1.262
  1.752,   0.742,   0.561,   1.323
  1.911,   0.895,   0.648,   1.382
  2.070,   1.047,   0.728,   1.439
  2.229,   1.197,   0.802,   1.493
  2.389,   1.346,   0.871,   1.545
  2.548,   1.493,   0.935,   1.596
  2.707,   1.638,   0.996,   1.645
  2.866,   1.783,   1.053,   1.693
  3.025,   1.926,   1.107,   1.739
  3.185,   2.067,   1.158,   1.785
  3.344,   2.207,   1.207,   1.829
  3.503,   2.346,   1.254,   1.872
  3.662,   2.484,   1.298,   1.914
  3.822,   2.621,   1.341,   1.955
  3.981,   2.756,   1.382,   1.995
  4.140,   2.891,   1.421,   2.035
  4.299,   3.024,   1.458,   2.073
  4.459,   3.156,   1.495,   2.112
  4.618,   3.288,   1.530,   2.149
  4.777,   3.418,   1.564,   2.186
  4.936,   3.547,   1.597,   2.222
  5.096,   3.676,   1.628,   2.257
  5.255,   3.803,   1.659,   2.292
  5.414,   3.930,   1.689,   2.327
  5.573,   4.056,   1.718,   2.361
  5.732,   4.181,   1.746,   2.394
  5.892,   4.305,   1.774,   2.427
  6.051,   4.428,   1.800,   2.460
  6.210,   4.551,   1.826,   2.492
  6.369,   4.673,   1.852,   2.524
  6.529,   4.794,   1.876,   2.555
  6.688,   4.914,   1.900,   2.586
  6.847,   5.034,   1.924,   2.617
  7.006,   5.153,   1.947,   2.647
  7.166,   5.272,   1.969,   2.677
  7.325,   5.389,   1.991,   2.706
  7.484,   5.506,   2.013,   2.736
  7.643,   5.623,   2.034,   2.765
  7.803,   5.739,   2.054,   2.793
  7.962,   5.854,   2.075,   2.822
  8.121,   5.969,   2.094,   2.850
  8.280,   6.083,   2.114,   2.878
  8.439,   6.196,   2.133,   2.905
  8.599,   6.309,   2.152,   2.932
  8.758,   6.422,   2.170,   2.959
  8.917,   6.534,   2.188,   2.986
  9.076,   6.645,   2.206,   3.013
  9.236,   6.756,   2.223,   3.039
  9.395,   6.866,   2.240,   3.065
  9.554,   6.976,   2.257,   3.091
  9.713,   7.086,   2.274,   3.117
  9.873,   7.195,   2.290,   3.142
 10.032,   7.303,   2.306,   3.167
 10.191,   7.411,   2.322,   3.192
 10.350,   7.519,   2.337,   3.217
 10.510,   7.626,   2.352,   3.242
 10.669,   7.732,   2.367,   3.266
 10.828,   7.839,   2.382,   3.291
 10.987,   7.944,   2.397,   3.315
 11.146,   8.050,   2.411,   3.339
 11.306,   8.155,   2.425,   3.362
 11.465,   8.259,   2.439,   3.386
 11.624,   8.364,   2.453,   3.409
 11.783,   8.467,   2.467,   3.433
 11.943,   8.571,   2.480,   3.456
 12.102,   8.674,   2.493,   3.479
 12.261,   8.777,   2.506,   3.502
 12.420,   8.879,   2.519,   3.524
 12.580,   8.981,   2.532,   3.547
 12.739,   9.082,   2.545,   3.569
 12.898,   9.183,   2.557,   3.591
 13.057,   9.284,   2.569,   3.613
 13.217,   9.385,   2.581,   3.635
 13.376,   9.485,   2.593,   3.657
 13.535,   9.585,   2.605,   3.679
 13.694,   9.684,   2.617,   3.701
 13.854,   9.783,   2.629,   3.722
 14.013,   9.882,   2.640,   3.743
 14.172,   9.981,   2.651,   3.765
 14.331,  10.079,   2.662,   3.786
 14.490,  10.177,   2.673,   3.807
 14.650,  10.275,   2.684,   3.827
 14.809,  10.372,   2.695,   3.848
 14.968,  10.469,   2.706,   3.869
 15.127,  10.566,   2.717,   3.889
 15.287,  10.662,   2.727,   3.910
 15.446,  10.758,   2.737,   3.930
 15.605,  10.854,   2.748,   3.950
 15.764,  10.949,   2.758,   3.970
 15.924,  11.045,   2.768,   3.990
 16.083,  11.140,   2.778,   4.010
 16.242,  11.234,   2.788,   4.030
 16.401,  11.329,   2.797,   4.050
 16.561,  11.423,   2.807,   4.069
 16.720,  11.517,   2.817,   4.089
 16.879,  11.611,   2.826,   4.108
 17.038,  11.704,   2.835,   4.128
 17.197,  11.797,   2.845,   4.147
 17.357,  11.890,   2.854,   4.166
 17.516,  11.983,   2.863,   4.185
 17.675,  12.075,   2.872,   4.204
 17.834,  12.167,   2.881,   4.223
 17.994,  12.259,   2.890,   4.242
 18.153,  12.351,   2.899,   4.261
 18.312,  12.442,   2.908,   4.279
 18.471,  12.533,   2.916,   4.298
 18.631,  12.624,   2.925,   4.316
 18.790,  12.715,   2.933,   4.335
 18.949,  12.806,   2.942,   4.353
 19.108,  12.896,   2.950,   4.371
 19.268,  12.986,   2.958,   4.389
 19.427,  13.076,   2.967,   4.408
 19.586,  13.165,   2.975,   4.426
 19.745,  13.255,   2.983,   4.444
 19.904,  13.344,   2.991,   4.461
 20.064,  13.433,   2.999,   4.479
 20.223,  13.522,   3.007,   4.497
 20.382,  13.610,   3.015,   4.515
 20.541,  13.699,   3.022,   4.532
 20.701,  13.787,   3.030,   4.550
 20.860,  13.875,   3.038,   4.567
 21.019,  13.962,   3.045,   4.585
 21.178,  14.050,   3.053,   4.602
 21.338,  14.137,   3.060,   4.619
 21.497,  14.224,   3.068,   4.636
 21.656,  14.311,   3.075,   4.654
 21.815,  14.398,   3.083,   4.671
 21.975,  14.484,   3.090,   4.688
 22.134,  14.571,   3.097,   4.705
 22.293,  14.657,   3.104,   4.722
 22.452,  14.743,   3.111,   4.738
 22.611,  14.829,   3.118,   4.755
 22.771,  14.914,   3.125,   4.772
 22.930,  15.000,   3.132,   4.789
 23.089,  15.085,   3.139,   4.805
 23.248,  15.170,   3.146,   4.822
 23.408,  15.255,   3.153,   4.838
 23.567,  15.340,   3.160,   4.855
 23.726,  15.424,   3.167,   4.871
 23.885,  15.509,   3.173,   4.887
 24.045,  15.593,   3.180,   4.904
 24.204,  15.677,   3.187,   4.920
 24.363,  15.761,   3.193,   4.936
 24.522,  15.844,   3.200,   4.952
 24.682,  15.928,   3.206,   4.968
 24.841,  16.011,   3.212,   4.984
 25.000,  16.094,   3.219,   5.000
 25.159,  16.177,   3.225,   5.016
 25.318,  16.260,   3.232,   5.032
 25.478,  16.343,   3.238,   5.048
 25.637,  16.425,   3.244,   5.063
 25.796,  16.508,   3.250,   5.079
 25.955,  16.590,   3.256,   5.095
 26.115,  16.672,   3.262,   5.110
 26.274,  16.754,   3.269,   5.126
 26.433,  16.836,   3.275,   5.141
 26.592,  16.917,   3.281,   5.157
 26.752,  16.999,   3.287,   5.172
 26.911,  17.080,   3.293,   5.188
 27.070,  17.161,   3.298,   5.203
 27.229,  17.242,   3.304,   5.218
 27.389,  17.323,   3.310,   5.233
 27.548,  17.404,   3.316,   5.249
 27.707,  17.485,   3.322,   5.264
 27.866,  17.565,   3.327,   5.279
 28.025,  17.645,   3.333,   5.294
 28.185,  17.725,   3.339,   5.309
 28.344,  17.805,   3.344,   5.324
 28.503,  17.885,   3.350,   5.339
 28.662,  17.965,   3.356,   5.354
 28.822,  18.044,   3.361,   5.369
 28.981,  18.124,   3.367,   5.383
 29.140,  18.203,   3.372,   5.398
 29.299,  18.282,   3.378,   5.413
 29.459,  18.361,   3.383,   5.428
 29.618,  18.440,   3.388,   5.442
 29.777,  18.519,   3.394,   5.457
 29.936,  18.598,   3.399,   5.471
 30.096,  18.676,   3.404,   5.486
 30.255,  18.755,   3.410,   5.500
 30.414,  18.833,   3.415,   5.515
 30.573,  18.911,   3.420,   5.529
 30.732,  18.989,   3.425,   5.544
 30.892,  19.067,   3.430,   5.558
 31.051,  19.144,   3.436,   5.572
 31.210,  19.222,   3.441,   5.587
 31.369,  19.300,   3.446,   5.601
 31.529,  19.377,   3.451,   5.615
 31.688,  19.454,   3.456,   5.629
 31.847,  19.531,   3.461,   5.643
 32.006,  19.608,   3.466,   5.657
 32.166,  19.685,   3.471,   5.671
 32.325,  19.762,   3.476,   5.685
 32.484,  19.838,   3.481,   5.699
 32.643,  19.915,   3.486,   5.713
 32.803,  19.991,   3.491,   5.727
 32.962,  20.068,   3.495,   5.741
 33.121,  20.144,   3.500,   5.755
 33.280,  20.220,   3.505,   5.769
 33.439,  20.296,   3.510,   5.783
 33.599,  20.372,   3.514,   5.796
 33.758,  20.447,   3.519,   5.810
 33.917,  20.523,   3.524,   5.824
 34.076,  20.598,   3.529,   5.838
 34.236,  20.674,   3.533,   5.851
 34.395,  20.749,   3.538,   5.865
 34.554,  20.824,   3.543,   5.878
 34.713,  20.899,   3.547,   5.892
 34.873,  20.974,   3.552,   5.905
 35.032,  21.049,   3.556,   5.919
 35.191,  21.123,   3.561,   5.932
 35.350,  21.198,   3.565,   5.946
 35.510,  21.272,   3.570,   5.959
 35.669,  21.347,   3.574,   5.972
 35.828,  21.421,   3.579,   5.986
 35.987,  21.495,   3.583,   5.999
 36.146,  21.569,   3.588,   6.012
 36.306,  21.643,   3.592,   6.025
 36.465,  21.717,   3.596,   6.039
 36.624,  21.791,   3.601,   6.052
 36.783,  21.864,   3.605,   6.065
 36.943,  21.938,   3.609,   6.078
 37.102,  22.011,   3.614,   6.091
 37.261,  22.085,   3.618,   6.104
 37.420,  22.158,   3.622,   6.117
 37.580,  22.231,   3.626,   6.130
 37.739,  22.304,   3.631,   6.143
 37.898,  22.377,   3.635,   6.156
 38.057,  22.450,   3.639,   6.169
 38.217,  22.523,   3.643,   6.182
 38.376,  22.595,   3.647,   6.195
 38.535,  22.668,   3.652,   6.208
 38.694,  22.740,   3.656,   6.220
 38.854,  22.812,   3.660,   6.233
 39.013,  22.885,   3.664,   6.246
 39.172,  22.957,   3.668,   6.259
 39.331,  23.029,   3.672,   6.271
 39.490,  23.101,   3.676,   6.284
 39.650,  23.173,   3.680,   6.297
 39.809,  23.245,   3.684,   6.309
 39.968,  23.316,   3.688,   6.322
 40.127,  23.388,   3.692,   6.335
 40.287,  23.459,   3.696,   6.347
 40.446,  23.531,   3.700,   6.360
 40.605,  23.602,   3.704,   6.372
 40.764,  23.673,   3.708,   6.385
 40.924,  23.744,   3.712,   6.397
 41.083,  23.815,   3.716,   6.410
 41.242,  23.886,   3.719,   6.422
 41.401,  23.957,   3.723,   6.434
 41.561,  24.028,   3.727,   6.447
 41.720,  24.099,   3.731,   6.459
 41.879,  24.169,   3.735,   6.471
 42.038,  24.240,   3.739,   6.484
 42.197,  24.310,   3.742,   6.496
 42.357,  24.381,   3.746,   6.508
 42.516,  24.451,   3.750,   6.520
 42.675,  24.521,   3.754,   6.533
 42.834,  24.591,   3.757,   6.545
 42.994,  24.661,   3.761,   6.557
 43.153,  24.731,   3.765,   6.569
 43.312,  24.801,   3.768,   6.581
 43.471,  24.871,   3.772,   6.593
 43.631,  24.940,   3.776,   6.605
 43.790,  25.010,   3.779,   6.617
 43.949,  25.079,   3.783,   6.629
 44.108,  25.149,   3.787,   6.641
 44.268,  25.218,   3.790,   6.653
 44.427,  25.287,   3.794,   6.665
 44.586,  25.356,   3.797,   6.677
 44.745,  25.425,   3.801,   6.689
 44.904,  25.495,   3.805,   6.701
 45.064,  25.563,   3.808,   6.713
 45.223,  25.632,   3.812,   6.725
 45.382,  25.701,   3.815,   6.737
 45.541,  25.770,   3.819,   6.748
 45.701,  25.838,   3.822,   6.760
 45.860,  25.907,   3.826,   6.772
 46.019,  25.975,   3.829,   6.784
 46.178,  26.044,   3.833,   6.795
 46.338,  26.112,   3.836,   6.807
 46.497,  26.180,   3.839,   6.819
 46.656,  26.248,   3.843,   6.831
 46.815,  26.316,   3.846,   6.842
 46.975,  26.384,   3.850,   6.854
 47.134,  26.452,   3.853,   6.865
 47.293,  26.520,   3.856,   6.877
 47.452,  26.588,   3.860,   6.889
 47.611,  26.656,   3.863,   6.900
 47.771,  26.723,   3.866,   6.912
 47.930,  26.791,   3.870,   6.923
 48.089,  26.858,   3.873,   6.935
 48.248,  26.926,   3.876,   6.946
 48.408,  26.993,   3.880,   6.958
 48.567,  27.060,   3.883,   6.969
 48.726,  27.127,   3.886,   6.980
 48.885,  27.194,   3.889,   6.992
 49.045,  27.262,   3.893,   7.003
 49.204,  27.328,   3.896,   7.015
 49.363,  27.395,   3.899,   7.026
 49.522,  27.462,   3.902,   7.037
 49.682,  27.529,   3.906,   7.049
 49.841,  27.596,   3.909,   7.060
 50.000,  27.662,   3.912,   7.071
 50.159,  27.729,   3.915,   7.082
 50.318,  27.795,   3.918,   7.094
 50.478,  27.862,   3.922,   7.105
 50.637,  27.928,   3.925,   7.116
 50.796,  27.994,   3.928,   7.127
 50.955,  28.060,   3.931,   7.138
 51.115,  28.126,   3.934,   7.149
 51.274,  28.192,   3.937,   7.161
 51.433,  28.258,   3.940,   7.172
 51.592,  28.324,   3.943,   7.183
 51.752,  28.390,   3.946,   7.194
 51.911,  28.456,   3.950,   7.205
 52.070,  28.522,   3.953,   7.216
 52.229,  28.587,   3.956,   7.227
 52.389,  28.653,   3.959,   7.238
 52.548,  28.718,   3.962,   7.249
 52.707,  28.784,   3.965,   7.260
 52.866,  28.849,   3.968,   7.271
 53.025,  28.915,   3.971,   7.282
 53.185,  28.980,   3.974,   7.293
 53.344,  29.045,   3.977,   7.304
 53.503,  29.110,   3.980,   7.315
 53.662,  29.175,   3.983,   7.325
 53.822,  29.240,   3.986,   7.336
 53.981,  29.305,   3.989,   7.347
 54.140,  29.370,   3.992,   7.358
 54.299,  29.435,   3.995,   7.369
 54.459,  29.500,   3.997,   7.380
 54.618,  29.564,   4.000,   7.390
 54.777,  29.629,   4.003,   7.401
 54.936,  29.693,   4.006,   7.412
 55.096,  29.758,   4.009,   7.423
 55.255,  29.822,   4.012,   7.433
 55.414,  29.887,   4.015,   7.444
 55.573,  29.951,   4.018,   7.455
 55.732,  30.015,   4.021,   7.465
 55.892,  30.079,   4.023,   7.476
 56.051,  30.143,   4.026,   7.487
 56.210,  30.208,   4.029,   7.497
 56.369,  30.272,   4.032,   7.508
 56.529,  30.335,   4.035,   7.519
 56.688,  30.399,   4.038,   7.529
 56.847,  30.463,   4.040,   7.540
 57.006,  30.527,   4.043,   7.550
 57.166,  30.591,   4.046,   7.561
